user_id,budget,available_days,distance_preference,num_travelers,activity_type,season,start_latitude,start_longitude,selected_attractions,total_time_hours,total_budget
657,193098.43,1,301.89,6,beach,3,6.333433,81.768535,"[80, 88, 82]",4.93,142624.83
658,287783.29,4,358.73,3,adventure,1,7.559214,80.00282,"[97, 84, 69, 18, 62, 72, 23, 88, 3, 16]",16.94,239937.72
659,78080.17,2,440.82,1,mixed,1,9.524147,79.733303,"[33, 114, 93, 13, 116, 61]",6.13,53768.06
660,142255.76,10,251.59,2,wildlife,1,9.348721,81.789551,"[75, 103, 74, 119, 8]",48.34,95306.58
661,76765.59,10,418.76,2,historical,3,6.442537,81.109961,"[21, 103, 108, 31, 24, 34, 115]",61.79,59415.18
662,334721.72,7,362.75,2,relaxation,2,7.751713,80.141765,"[93, 84, 34, 59, 37, 103, 43]",33.5,287688.88
663,49891.11,5,155.84,1,beach,3,6.831652,79.579543,"[3, 11, 116, 63, 44]",20.8,43965.36
664,82922.9,7,273.28,2,adventure,3,8.288468,80.847875,"[68, 103, 56, 74, 65]",54.14,54568.13
665,47899.67,5,460.67,1,adventure,3,7.147101,80.151257,"[33, 105, 18, 112, 106, 47, 5, 44, 39, 91, 61]",22.06,43011.71
666,135674.66,5,161.04,1,adventure,1,6.275437,80.668207,"[28, 43, 80, 67, 46, 107, 108, 50, 109, 70, 117, 60, 93]",25.92,85080.71
667,58888.81,3,390.26,2,beach,1,7.679763,79.872925,"[31, 36, 117, 120, 63, 20, 47, 22, 87]",23.51,52239.04
668,420987.86,2,233.27,3,mixed,1,8.682778,81.401302,"[103, 97, 2, 10, 50, 85]",14.9,317233.32
669,137795.3,5,141.2,2,beach,1,6.158353,80.377235,"[110, 79, 22, 106, 8, 41]",39.83,116408.8
670,158606.47,7,368.08,1,historical,3,6.509667,80.538498,"[82, 16, 32, 99, 51, 49]",54.7,122940.73
671,84272.95,7,167.88,2,historical,1,9.173162,80.506257,"[117, 109, 100, 120, 111, 52, 76, 32, 87, 82]",36.36,65392.17
672,31004.81,10,403.01,8,beach,2,7.241668,80.916746,"[18, 117, 38, 23, 67, 80, 62, 13, 58]",45.79,19953.35
673,82592.84,3,243.45,3,beach,2,6.729836,80.150197,"[12, 64, 86, 6, 87, 10, 36, 54, 57]",20.8,62306.05
674,164054.14,3,65.4,4,mixed,2,6.453311,81.097393,"[114, 98, 68, 1, 54, 55, 76, 78, 21]",19.09,142370.65
675,390476.81,5,467.78,2,wildlife,3,7.600508,79.723861,"[10, 109, 78, 90, 6, 48, 118, 13, 24]",21.51,287648.43
676,436998.97,4,295.82,2,cultural,2,6.236758,80.729662,"[108, 73, 64, 94, 38, 84]",15.19,398428.61
677,79377.47,3,380.24,1,cultural,1,6.717438,79.994653,"[18, 102, 81, 93, 50, 6, 56, 67, 34]",15.33,71589.88
678,102068.82,3,424.27,1,cultural,1,8.910923,81.60498,"[37, 22, 29, 13, 95]",12.49,83884.81
679,131527.33,3,249.84,3,beach,3,7.459991,80.990169,"[54, 109, 4, 119, 32, 72, 70, 97, 60]",13.35,107583.18
680,81594.97,1,93.54,8,historical,2,8.835714,81.520467,"[88, 73, 49]",3.83,50638.86
681,303575.89,5,426.41,3,historical,3,8.356524,79.976614,"[51, 63, 26, 62, 21, 48, 42]",18.35,256630.29
682,22578.23,2,158.4,2,historical,2,7.712514,80.036873,"[37, 12, 9, 60, 80, 94]",14.19,15248.28
683,41877.33,2,137.34,2,wildlife,1,7.171232,79.854327,"[2, 49, 107, 50, 82, 11]",8.0,31888.14
684,380338.31,5,142.76,2,mixed,3,8.598373,80.693118,"[92, 79, 91, 29, 15, 52, 75, 60, 107, 73]",34.31,352494.1
685,327402.44,5,412.98,2,mixed,1,6.317586,80.363035,"[119, 3, 84, 86, 54, 110]",39.53,261015.07
686,296411.29,1,249.43,1,beach,3,8.224731,80.872662,"[26, 16, 103]",5.45,235335.54
687,61819.18,4,97.15,4,mixed,1,8.106296,80.615788,"[101, 111, 96, 118, 27, 51, 39, 33, 108]",24.14,51710.86
688,92957.32,7,81.35,2,historical,2,8.768905,80.697249,"[33, 62, 40]",53.48,68162.86
689,177837.83,3,277.31,3,cultural,1,7.727006,80.281409,"[82, 22, 43, 115, 109, 15, 3]",22.01,127283.05
690,96768.94,3,348.54,1,mixed,1,9.593195,80.276198,"[19, 13, 2]",17.55,61525.9
691,147199.75,2,95.78,2,adventure,2,7.1469,80.564855,"[37, 79, 73, 97, 46, 57]",11.21,113218.24
692,477720.88,4,400.41,2,adventure,3,9.447788,79.63542,"[60, 59, 116, 54, 27]",13.63,360441.67
693,148734.8,2,190.55,3,mixed,3,8.602402,80.521899,"[59, 67, 26, 119, 17, 63]",12.14,135992.26
694,215188.58,7,65.39,1,wildlife,2,6.202127,81.350316,"[111, 76, 117, 19, 43]",37.39,177652.26
695,133024.72,5,133.99,2,wildlife,2,6.884308,80.389625,"[75, 10, 62, 59, 58, 119, 101, 26, 49, 18, 42]",39.34,119775.68
696,77028.49,3,278.9,2,wildlife,2,8.951897,81.357249,"[102, 70, 66, 113, 35]",11.59,64298.91
697,251201.73,1,423.74,4,wildlife,2,7.918392,81.777398,"[59, 75, 77]",3.57,170333.78
698,216624.39,4,87.27,1,wildlife,2,7.993645,80.20808,"[50, 98, 97, 67, 14, 79, 110, 69, 42, 34, 63, 10]",13.17,151893.98
699,119637.12,14,292.77,2,adventure,1,8.282028,80.211175,"[100, 70, 48, 109, 61, 80]",89.76,92940.57
700,94518.89,4,125.75,5,beach,3,6.45004,81.644672,"[119, 25, 63]",16.04,61963.64
701,392601.82,2,169.9,2,wildlife,2,8.280772,79.922313,"[50, 20, 3, 46, 112, 87]",14.92,351703.6
702,97323.4,5,322.05,4,cultural,1,7.456151,81.577486,"[108, 100, 57, 70, 38]",39.46,89849.55
703,444717.71,7,130.13,3,relaxation,2,8.31506,80.837886,"[90, 75, 3, 56, 64, 73, 21, 61]",30.34,283267.7
704,233601.07,14,360.88,3,adventure,1,9.346911,79.936504,"[80, 67, 39, 43, 19, 24, 15]",95.03,172317.96
705,351105.31,3,413.74,1,historical,3,9.399749,81.556832,"[9, 97, 34, 120, 19, 57, 98, 55]",21.42,303595.15
706,26126.95,3,149.72,4,historical,2,7.81241,80.895382,"[29, 22, 7, 110, 43, 5, 47, 11, 102]",18.3,18857.38
707,410845.45,2,262.17,1,beach,3,7.165023,81.881754,"[36, 92, 45, 19, 33]",6.88,281512.37
708,479310.73,4,73.7,2,relaxation,3,6.161204,80.638456,"[64, 63, 13, 42, 97, 67, 19, 114, 8]",25.95,393830.94
709,40996.81,1,305.04,1,adventure,3,8.652951,81.078998,"[83, 30, 56]",5.39,25452.57
710,139065.84,4,96.9,3,wildlife,3,6.032753,79.971641,"[111, 56, 94, 13, 76, 73, 46, 107, 33, 40, 116, 30]",14.46,112281.05
711,148435.16,7,336.52,2,beach,3,6.883948,81.709469,"[64, 44, 115, 7]",33.78,100362.06
712,480413.69,4,345.79,8,cultural,2,6.695338,79.865834,"[15, 30, 67, 11, 57]",16.88,402570.86
713,201017.41,3,348.34,2,relaxation,3,9.024728,80.115589,"[55, 118, 90, 120]",14.87,129096.85
714,490749.7,4,232.37,1,mixed,2,5.957538,80.31537,"[119, 1, 39, 52, 66, 57, 24]",25.49,369062.75
715,460593.28,7,300.97,2,beach,1,7.553143,80.210298,"[48, 102, 24, 52, 13, 86]",50.64,338107.45
716,27273.85,4,326.94,3,cultural,1,9.656574,80.939587,"[106, 17, 6, 101, 86]",22.78,24885.72
717,194429.62,5,142.29,2,mixed,1,9.053504,81.80923,"[36, 57, 109, 12, 46]",31.48,171537.42
718,29012.17,3,176.82,1,cultural,2,6.297374,81.780984,"[63, 37, 3, 26, 55, 42, 94, 87, 65]",23.94,22157.14
719,26000.47,4,194.66,1,historical,2,9.690707,81.345978,"[105, 40, 76, 19, 95, 7, 50, 37, 24, 33, 48, 63]",23.8,23213.06
720,406606.36,4,352.44,2,adventure,2,9.280052,81.81774,"[13, 71, 55, 61, 65, 70, 114, 60]",16.01,358739.84
721,44200.44,7,313.4,2,mixed,2,7.850578,80.319318,"[16, 62, 69, 86, 85, 36]",38.83,28915.69
722,406404.02,1,395.48,2,adventure,1,9.138203,79.538693,"[90, 92, 30]",7.15,316804.36
723,29450.6,7,80.02,2,cultural,3,9.021971,80.276099,"[11, 88, 66, 110, 103, 61, 83, 23]",45.36,27240.09
724,145667.84,1,489.29,2,relaxation,1,6.643953,80.622031,"[79, 42, 55]",3.73,121303.35
725,95213.56,14,59.56,1,historical,2,7.698628,81.705758,"[115, 71, 100, 37, 69, 112, 1, 77, 47, 93, 96, 14, 20]",61.69,73358.37
726,98303.54,7,370.59,1,adventure,2,7.869611,81.789196,"[65, 22, 37, 26, 120, 85, 94, 103]",24.03,64633.98
727,19578.61,4,388.57,4,beach,3,7.956005,81.153669,"[5, 44, 53, 15, 29, 13, 74]",20.57,15218.46
728,102629.6,7,488.4,3,relaxation,1,7.455443,80.753413,"[36, 30, 98, 117, 57, 55, 64, 54, 51]",49.4,62185.82
729,87068.46,3,156.91,1,adventure,2,6.34358,80.738238,"[92, 16, 42, 103, 46, 19, 81, 43, 71]",22.94,82345.19
730,69611.51,2,454.21,2,cultural,1,9.769536,79.925205,"[56, 39, 20, 14, 6, 74]",7.95,43643.17
731,16171.46,4,431.86,2,cultural,3,9.410989,80.562688,"[47, 57, 46]",13.19,13954.04
732,47105.55,5,484.6,2,cultural,1,7.588076,81.65087,"[98, 67, 108, 88, 107, 48, 75, 4, 103, 47, 60, 31, 16, 26]",19.74,43305.36
733,32734.7,2,261.76,8,adventure,2,9.162906,81.433134,"[29, 6, 97]",9.61,22384.85
734,171950.78,4,126.18,1,cultural,3,6.257199,80.428218,"[20, 10, 95, 92]",16.87,160322.62
735,69957.34,3,133.58,2,mixed,2,6.03693,79.569026,"[111, 86, 105, 78, 3, 117, 29, 120, 13]",16.77,54177.54
736,12012.97,5,411.5,6,relaxation,2,9.507095,80.831853,"[2, 18, 90, 119, 69, 75, 95, 44, 60, 65, 8, 79, 28]",28.97,10831.64
737,156322.98,3,424.86,2,wildlife,2,6.201029,80.846819,"[69, 43, 10]",10.35,131314.02
738,344015.62,2,318.94,2,wildlife,3,6.944728,81.165238,"[28, 3, 92, 16, 87]",7.46,326615.71
739,40993.92,4,100.8,6,adventure,3,6.771355,80.094846,"[17, 73, 40, 13, 9, 102, 105, 71]",19.33,37931.33
740,57917.48,3,395.6,2,adventure,3,8.180758,80.986576,"[76, 106, 12, 40, 59, 29, 109]",12.91,36730.4
741,191365.09,3,76.24,1,beach,1,9.155675,79.791852,"[65, 110, 38, 22, 106, 84, 14, 46, 113]",15.88,157301.51
742,121873.94,3,194.09,5,historical,1,7.724993,80.759017,"[19, 2, 60]",11.29,114467.64
743,337365.48,3,173.41,2,historical,2,7.564572,80.676047,"[30, 98, 76, 23, 4, 85, 78, 115, 10]",23.5,269575.48
744,94506.45,2,246.27,2,relaxation,1,7.889327,81.188989,"[1, 111, 5, 7, 30, 89]",13.76,69405.97
745,75811.45,7,177.61,5,relaxation,2,6.921255,81.224089,"[79, 100, 62, 117, 36, 94, 35, 76, 49, 26, 56, 69, 47, 10]",53.66,67746.56
746,33934.3,2,327.77,2,historical,1,9.300844,81.07409,"[29, 112, 91, 2, 41, 27]",14.8,21592.77
747,28871.53,10,452.92,3,mixed,2,8.90782,81.536419,"[98, 110, 78, 9, 34, 5, 90, 66]",44.9,20453.47
748,86875.66,7,126.11,4,relaxation,2,6.098882,80.534569,"[42, 102, 33, 81, 60, 20, 77, 72, 23, 85]",40.85,82342.79
749,402871.64,2,374.58,2,adventure,1,7.08866,81.575932,"[77, 51, 103, 86, 47, 90]",14.86,293782.86
750,88961.47,2,417.84,1,mixed,1,8.695239,80.121402,"[14, 40, 45, 9, 86, 53]",14.3,55656.67
751,139495.4,3,397.43,1,mixed,3,9.682494,81.59839,"[52, 91, 120]",9.52,117358.64
752,375287.16,3,471.1,1,beach,3,9.555038,81.096488,"[84, 21, 85, 86, 53, 82]",11.23,304733.59
753,28471.79,4,336.98,1,beach,2,6.224154,81.269772,"[82, 71, 109]",28.68,24408.25
754,14576.53,3,381.32,1,adventure,1,6.583424,80.820659,"[94, 24, 23, 68]",19.75,12761.04
755,15854.91,5,248.48,2,wildlife,2,9.154935,81.446008,"[2, 68, 8, 71, 115]",33.84,9757.7
756,469081.53,2,339.09,2,relaxation,2,9.729652,80.565516,"[83, 74, 43, 30, 57, 110]",8.75,281875.67
757,19768.17,3,198.54,2,wildlife,1,6.798496,81.328032,"[72, 41, 6, 24, 15, 31, 46, 82, 35]",13.28,14589.26
758,21214.84,2,402.34,1,mixed,2,6.176716,79.991739,"[92, 63, 86, 2, 64, 46]",11.8,12940.72
759,13520.51,4,189.5,2,cultural,3,6.367817,81.729544,"[89, 99, 94, 97, 52, 55, 98]",30.64,9278.11
760,135442.95,4,185.62,2,mixed,3,7.757828,80.261356,"[56, 111, 53, 38, 40, 89, 49, 48, 70, 61, 20, 16]",30.25,101703.69
761,275535.15,7,285.55,3,mixed,1,7.407803,80.319277,"[36, 99, 120, 68, 37]",43.12,194101.22
762,94204.15,7,349.48,2,cultural,3,9.316682,79.590774,"[71, 5, 54]",25.75,59860.02
763,53740.52,4,171.53,1,beach,1,8.541702,79.797632,"[85, 57, 100, 83, 10, 118, 33]",14.77,46404.59
764,114925.28,3,90.23,1,relaxation,1,8.016743,79.880145,"[47, 41, 54]",12.56,103309.33
765,23094.08,1,288.11,1,adventure,2,6.44487,80.224184,"[81, 25, 31]",6.4,20397.98
766,79159.72,5,125.52,3,historical,1,6.173209,80.459422,"[54, 19, 106, 60, 63, 39, 118, 43, 59, 42, 28, 104, 12]",17.88,72215.18
767,65244.97,2,250.13,5,wildlife,1,7.633652,81.88123,"[90, 47, 22, 57, 109, 99]",10.1,47798.74
768,80970.57,7,153.94,1,beach,1,9.291976,80.564816,"[76, 105, 64, 32, 85, 54, 55, 101, 108, 81, 65, 22, 14, 82]",27.45,52831.81
769,209219.6,10,422.17,3,cultural,1,8.247122,79.852951,"[110, 32, 114, 59, 40]",67.4,173810.84
770,118971.0,4,237.8,4,wildlife,3,9.560489,79.852552,"[95, 112, 115, 29, 88, 4, 93, 17, 47, 55]",15.39,106835.36
771,394592.99,1,212.65,4,historical,1,8.133913,79.959755,"[87, 103, 74]",7.31,343445.64
772,106686.05,1,459.18,4,mixed,2,6.166713,81.256875,"[36, 25, 72]",7.86,87464.42
773,26217.5,3,286.75,8,relaxation,2,8.431351,80.534016,"[2, 17, 27, 71]",19.09,24181.95
774,86744.49,2,115.37,2,historical,3,7.810879,81.116277,"[14, 19, 28, 48, 25, 93]",12.28,55325.14
775,73009.63,2,174.48,1,cultural,2,9.018378,81.469524,"[47, 118, 116, 3]",12.02,62868.93
776,124394.15,7,402.28,2,beach,3,8.857486,80.549189,"[90, 33, 98, 65, 68, 10, 47, 95, 41]",41.28,104660.74
777,46125.8,7,120.85,3,adventure,1,7.811666,81.464892,"[91, 117, 6, 44, 55, 70]",23.07,40546.38
778,124133.97,2,465.26,5,adventure,2,8.043518,79.761443,"[115, 74, 29, 88]",7.98,116995.71
779,95183.79,3,170.71,3,historical,2,7.669354,81.235824,"[71, 100, 40, 109, 110]",21.9,75576.79
780,20510.68,3,377.89,3,historical,2,9.255062,80.885602,"[73, 22, 29]",10.29,15172.53
781,367944.98,2,354.23,4,mixed,3,8.621836,79.991203,"[66, 96, 118, 115, 23]",14.89,227030.11
782,424133.18,5,428.77,1,historical,2,8.021059,80.5063,"[25, 6, 60, 16, 43, 31]",35.95,336905.84
783,138165.45,1,54.07,2,wildlife,3,6.38149,80.614965,"[43, 81, 24]",3.72,97238.27
784,85978.97,2,483.69,4,beach,1,7.936553,80.04868,"[37, 61, 8, 106, 25, 34]",13.49,75162.64
785,299510.83,5,480.54,8,relaxation,2,8.061625,79.862636,"[9, 55, 27, 86, 106, 6, 28, 78, 96, 43, 83, 45]",37.65,271232.74
786,364396.37,1,121.12,3,historical,2,6.158772,80.107106,"[41, 90, 43]",5.98,313066.81
787,49001.6,2,246.06,2,relaxation,1,7.77351,81.553628,"[120, 114, 117, 99, 19]",13.28,37023.9
788,31359.89,2,370.9,2,wildlife,1,9.518382,81.620424,"[96, 40, 50, 48, 76]",9.71,29264.44
789,85785.67,2,386.51,2,wildlife,1,6.594202,80.959711,"[107, 95, 77]",12.3,51708.07
790,111682.22,5,225.74,1,adventure,2,6.63386,80.390733,"[88, 100, 62, 26, 107, 9]",31.18,74520.51
791,223687.62,5,232.85,2,relaxation,3,9.715374,80.790341,"[98, 50, 71, 80, 30, 76, 48, 10, 41, 115, 86, 15, 16, 1]",18.36,147471.34
792,112202.3,7,143.5,2,wildlife,1,9.039698,80.076707,"[24, 23, 57, 58, 52]",45.28,82402.61
793,414184.79,7,137.36,1,relaxation,2,6.652195,79.861693,"[36, 9, 10, 28, 25, 18, 101, 55, 106]",33.72,344323.82
794,91571.67,10,368.53,3,cultural,1,6.928907,81.723146,"[1, 75, 10, 28, 43, 51, 27, 110, 24, 48]",69.53,68908.98
795,110388.81,7,462.0,3,mixed,1,6.74798,81.347637,"[71, 28, 53, 113, 31, 92, 93, 42, 90]",42.81,98143.8
796,139747.81,4,476.56,1,relaxation,2,8.339449,81.757867,"[71, 8, 42, 12, 46]",27.1,107329.46
797,347891.94,4,205.83,3,relaxation,2,7.228338,81.222394,"[39, 101, 75, 17, 91, 11, 51, 55, 23]",19.15,306949.04
798,16006.84,5,416.89,1,wildlife,2,9.711552,81.754761,"[17, 104, 93, 11, 19, 69, 77]",29.2,12198.92
799,90718.17,3,495.69,1,wildlife,3,8.74541,81.475534,"[39, 29, 107, 99, 89, 35, 88, 86]",23.39,84599.27
800,108502.67,2,451.35,6,wildlife,2,6.640016,81.425932,"[60, 108, 90, 59, 103, 56]",13.25,67864.94
801,52493.47,3,113.84,3,relaxation,1,9.528472,80.650578,"[28, 2, 105, 7, 108, 31]",22.88,38560.13
802,33934.65,3,290.13,5,beach,1,6.464764,80.492151,"[40, 73, 55, 58, 98]",9.56,31221.98
803,33150.86,3,408.74,2,cultural,2,6.346289,80.553879,"[87, 18, 30, 89]",11.84,20774.91
804,398039.98,10,144.23,3,wildlife,3,9.740625,80.762541,"[97, 57, 30, 88, 39, 94, 84, 120, 28]",75.04,320947.87
805,85389.33,2,77.19,2,cultural,2,8.933836,81.544828,"[93, 76, 65, 99, 5, 30]",8.78,53425.31
806,145095.11,7,171.8,1,historical,3,7.673763,79.638854,"[71, 111, 88, 57, 104, 5, 21, 28, 39, 2, 86]",29.45,129889.77
807,69987.99,4,365.91,4,adventure,1,8.854096,81.633345,"[103, 14, 6]",23.24,64702.16
808,206775.63,5,145.4,4,cultural,2,6.341601,80.22536,"[44, 15, 39, 74, 60]",20.61,175856.77
809,15138.05,5,156.3,2,relaxation,3,6.046281,81.82059,"[4, 70, 109, 89, 88, 90, 100, 87, 76, 31]",17.93,13969.88
810,248437.95,7,344.6,2,historical,1,9.097329,80.141359,"[3, 17, 108, 102, 93, 73, 55, 61, 77]",43.21,208638.92
811,101971.0,5,121.94,3,adventure,2,8.287511,81.814664,"[57, 46, 102, 43, 69, 3, 59, 6, 73, 68]",31.42,86540.11
812,57580.69,2,178.66,2,cultural,3,9.287917,80.374483,"[84, 31, 40, 46, 60, 55]",7.56,45990.84
813,79192.24,10,317.96,2,historical,3,6.118776,79.585861,"[45, 73, 95, 99, 120]",50.18,61655.55
814,10088.89,5,377.85,4,beach,2,6.720079,81.653259,"[100, 106, 94, 98, 108]",28.22,9074.71
815,461916.88,14,356.34,1,mixed,3,6.942433,81.487233,"[118, 28, 74, 108, 40, 59, 119, 7, 36, 4, 12, 32]",52.42,406012.82
816,46817.37,2,407.24,3,historical,2,6.162253,80.4923,"[93, 45, 85, 69, 76, 104]",14.65,42462.51
817,241929.53,3,58.45,5,cultural,3,7.741939,79.885302,"[25, 7, 17, 5, 29]",22.56,224919.98
818,102587.08,7,188.33,4,historical,3,7.595245,81.168634,"[60, 48, 59, 47, 99, 98, 73, 22, 34, 63, 67]",28.98,70810.12
819,265170.82,3,140.27,1,wildlife,3,9.662844,80.74217,"[118, 14, 92]",22.32,178092.96
820,364683.05,3,230.67,5,historical,2,6.162609,80.472429,"[3, 48, 63, 81, 99, 98, 8, 103, 13]",9.55,244286.23
821,46881.41,4,258.59,1,relaxation,3,9.561674,80.419135,"[46, 25, 52, 99, 30, 86, 12, 57, 96, 32, 80]",28.17,43840.95
822,77045.18,2,393.06,2,historical,2,6.112461,81.10501,"[32, 92, 80, 79, 42, 51]",12.85,57118.48
823,54707.6,2,307.22,2,cultural,3,6.057382,81.689817,"[50, 36, 109, 86, 27, 66]",15.72,34182.09
824,155926.36,5,474.37,1,beach,2,7.50119,81.250985,"[22, 107, 98, 59, 5, 110, 11, 43, 32, 118, 102, 57, 21]",32.86,101600.47
825,92026.37,5,470.77,1,beach,1,9.37498,81.192326,"[92, 19, 54, 111, 98, 10, 55, 64, 68, 47, 25, 115, 84]",15.87,61991.63
826,88170.17,3,328.83,1,historical,1,5.971628,79.899595,"[28, 66, 97, 15, 109, 67, 69, 73, 17]",16.38,78435.28
827,121512.59,4,335.74,4,beach,3,8.601429,81.18967,"[28, 11, 46, 102, 76, 84, 1, 41, 38, 79, 42, 73]",24.69,76199.09
828,95170.71,3,80.7,3,adventure,2,9.22106,80.59265,"[110, 64, 111]",18.17,67858.0
829,61930.62,4,357.36,2,relaxation,1,8.763496,81.332193,"[8, 40, 15, 87, 51, 19]",27.07,45645.62
830,241501.4,1,210.26,2,beach,3,9.10486,81.662311,"[60, 71, 26]",4.84,217227.44
831,57876.36,3,309.68,2,wildlife,1,8.573192,80.928995,"[69, 90, 15, 71, 77, 110]",21.19,40563.4
832,83982.36,3,425.79,4,wildlife,1,9.349817,81.265822,"[20, 100, 49, 120, 95, 39, 3, 91, 90]",21.74,63793.71
833,63777.56,1,173.27,2,wildlife,3,7.107703,81.51156,"[10, 109, 57]",3.75,51627.53
834,10187.55,5,244.19,2,adventure,3,7.342525,81.777935,"[111, 19, 5, 1, 86]",21.82,9641.94
835,15868.83,3,200.98,3,relaxation,3,9.528738,79.835612,"[18, 46, 120, 17]",16.96,9872.88
836,37557.44,7,277.09,2,beach,1,9.760663,79.891083,"[52, 84, 4, 67, 106, 6, 61, 15, 90, 25, 56]",33.63,24379.41
837,68791.54,5,339.73,1,historical,1,8.582416,80.293585,"[95, 25, 41, 50, 5, 39, 67, 52]",31.96,63084.43
838,54304.7,4,272.69,2,wildlife,2,6.769991,80.389603,"[53, 65, 89, 46, 2, 33, 22, 119, 45, 23, 44, 47]",29.16,33204.34
839,104062.96,5,157.38,3,relaxation,1,9.524017,80.257138,"[91, 114, 113, 92, 28, 71, 6, 74]",19.53,95981.29
840,107735.71,4,395.02,2,beach,2,7.976348,80.307369,"[43, 66, 32, 81, 31, 69, 15]",31.33,88669.86
841,11383.43,4,196.91,2,wildlife,3,9.512152,79.601992,"[60, 1, 97]",12.08,10021.47
842,28344.09,7,77.89,3,adventure,2,8.449607,80.300481,"[5, 114, 72, 30, 17, 15, 68, 35, 120]",44.38,24607.31
843,28735.29,1,159.46,8,relaxation,3,6.389203,80.998338,"[81, 90, 88]",6.97,26649.27
844,484387.85,2,400.15,2,historical,3,7.720926,79.856043,"[20, 111, 102, 8, 100, 46]",15.41,378485.91
845,73238.55,1,477.83,5,adventure,2,9.22992,80.620829,"[111, 67, 99]",7.81,53319.21
846,48044.75,4,419.06,2,cultural,3,8.312713,81.357799,"[66, 54, 73]",28.04,36415.2
847,374695.25,5,236.61,1,mixed,1,8.844996,80.977383,"[20, 1, 15, 38, 14, 113, 41, 114, 49, 88, 111, 86]",25.9,252673.78
848,454792.27,1,258.14,2,historical,3,6.469856,80.204295,"[107, 7, 67]",3.41,275964.47
849,120458.15,4,458.07,2,mixed,1,8.820274,81.789535,"[64, 70, 11, 31, 53, 109, 40, 102, 12, 20, 106, 93]",24.77,100229.2
850,299500.62,5,374.02,2,cultural,3,9.339937,80.076259,"[76, 21, 89, 19]",16.08,207413.06
851,320498.89,1,472.19,2,cultural,2,9.213789,81.47776,"[25, 4, 116]",7.26,252464.34
852,44035.19,3,421.73,6,beach,1,6.751669,79.860438,"[85, 25, 49]",18.26,38950.87
853,110515.29,4,439.01,3,relaxation,3,6.746924,81.687893,"[35, 117, 68]",19.44,96902.23
854,346292.88,5,71.32,2,historical,2,6.135665,80.906044,"[28, 102, 105, 26, 30, 11, 67, 99, 113, 19, 43]",35.23,279048.2
855,81917.04,2,395.04,1,mixed,1,8.048881,80.228137,"[1, 31, 113, 54, 105, 99]",8.64,65698.07
856,384483.99,4,333.9,1,wildlife,3,7.903521,80.965033,"[2, 8, 33, 106, 60, 47, 31, 108, 67, 120, 61, 37]",29.19,242739.43
857,23863.49,5,217.5,8,wildlife,1,9.708739,79.873075,"[64, 2, 35, 17, 54, 50, 76, 20]",15.18,17977.66
858,48750.1,1,89.3,2,beach,3,6.050434,79.583239,"[6, 70, 61]",7.5,34119.13
859,106669.85,2,483.18,3,relaxation,3,8.433064,79.681906,"[19, 104, 50, 67, 54]",12.87,67015.48
860,40643.74,4,206.25,3,cultural,2,8.124505,79.729074,"[79, 119, 56, 60]",22.37,32844.02
861,89619.83,10,200.8,1,adventure,1,6.838481,80.263242,"[45, 48, 43, 47, 103, 62, 16, 59]",57.89,79379.77
862,16474.31,2,463.07,2,adventure,2,9.175283,79.952011,"[88, 40, 101, 107, 108, 28]",14.6,14658.73
863,14975.93,4,105.32,4,mixed,1,6.795564,79.904647,"[23, 36, 81, 6, 120, 40, 57, 38, 20]",27.86,10435.42
864,147788.59,7,162.75,6,beach,3,9.777542,80.550635,"[42, 92, 17, 26, 55, 57, 65, 38, 66, 43]",37.63,121294.83
865,75557.96,2,407.65,2,relaxation,3,8.943468,81.170613,"[34, 107, 106, 67]",12.4,47607.93
866,185878.96,7,206.44,5,wildlife,1,7.303562,81.004919,"[1, 66, 104, 82, 48, 36, 50, 7, 106, 19, 34, 20, 99]",28.4,132813.0
867,90023.91,2,169.62,2,historical,3,6.110572,80.505327,"[73, 112, 9]",13.31,62405.68
868,150860.99,4,445.08,2,adventure,2,7.979492,81.357024,"[70, 118, 95, 11, 25, 94, 18, 32, 47, 83, 5, 6]",13.36,121512.42
869,57785.11,3,241.36,2,cultural,1,7.802077,80.61463,"[77, 113, 109, 38, 69, 106]",19.17,40387.05
870,24750.17,7,199.21,5,relaxation,3,5.975679,80.171612,"[49, 92, 95, 109, 41]",42.61,17331.96
871,35185.18,7,148.49,2,wildlife,3,9.433002,81.027695,"[29, 98, 26, 75, 19, 62, 66]",40.64,29385.17
872,79231.0,7,380.36,2,mixed,1,8.657654,81.608437,"[89, 77, 9, 97, 75, 27, 61, 71]",37.48,58944.33
873,119431.45,3,312.92,4,mixed,2,6.074525,81.071495,"[22, 54, 53, 108, 95, 109, 60, 106, 55]",14.49,87341.73
874,29726.31,1,423.3,3,beach,3,8.15553,81.436713,"[119, 7, 70]",7.5,26483.88
875,104077.58,4,411.06,2,beach,1,9.062863,81.46703,"[34, 83, 108, 70]",29.93,75082.68
876,409178.24,4,163.94,1,beach,2,7.709045,80.168023,"[84, 100, 41, 18, 79, 109, 93, 1, 52, 50, 83, 10]",24.15,349061.44
877,77688.36,2,408.97,2,historical,2,7.406171,81.520038,"[64, 89, 45, 15, 27, 31]",9.46,52365.63
878,15890.57,2,377.66,3,relaxation,2,7.34911,81.097229,"[17, 29, 65, 89, 58, 98]",7.07,14192.22
879,91486.79,7,163.46,1,beach,2,7.668614,79.639853,"[39, 8, 62, 54, 11]",36.78,61252.17
